Spp,Label,Order,Zoonoses
Peromyscus_maniculatus,1,Rodentia,Bartonellosis - other systemic
Peromyscus_maniculatus,1,Rodentia,Cryptosporidiosis
Peromyscus_maniculatus,1,Rodentia,Hantavirus pulmonary syndrome
Peromyscus_maniculatus,1,Rodentia,Lyme disease
Peromyscus_maniculatus,1,Rodentia,Echinococcosis - multilocular
Peromyscus_maniculatus,1,Rodentia,Tularemia
Peromyscus_maniculatus,1,Rodentia,Whitewater Arroyo virus infection
Peromyscus_maniculatus,1,Rodentia,Rickettsialpox
Peromyscus_mayensis,0,Rodentia,
Peromyscus_megalops,1,Rodentia,Hantavirus pulmonary syndrome
Peromyscus_mekisturus,0,Rodentia,
Peromyscus_melanocarpus,0,Rodentia,
Peromyscus_melanophrys,0,Rodentia,
Peromyscus_melanotis,1,Rodentia,Leishmaniasis - cutaneous
Peromyscus_melanurus,0,Rodentia,
Peromyscus_merriami,0,Rodentia,
Peromyscus_mexicanus,1,Rodentia,Hantavirus pulmonary syndrome
Peromyscus_nasutus,0,Rodentia,
Peromyscus_ochraventer,0,Rodentia,
Peromyscus_pectoralis,0,Rodentia,
Peromyscus_pembertoni,0,Rodentia,
Peromyscus_perfulvus,0,Rodentia,
Peromyscus_polionotus,0,Rodentia,
Peromyscus_polius,0,Rodentia,
Peromyscus_pseudocrinitus,0,Rodentia,
Peromyscus_sagax,0,Rodentia,
Peromyscus_sejugis,0,Rodentia,
Peromyscus_simulus,0,Rodentia,
Peromyscus_slevini,0,Rodentia,
Peromyscus_spicilegus,0,Rodentia,
Peromyscus_stephani,0,Rodentia,
Peromyscus_stirtoni,0,Rodentia,
Peromyscus_truei,1,Rodentia,Powassan
Peromyscus_truei,1,Rodentia,Hantavirus pulmonary syndrome
Peromyscus_winkelmanni,0,Rodentia,
Peromyscus_yucatanicus,1,Rodentia,Rickettsia felis infection
Peromyscus_yucatanicus,1,Rodentia,Leishmaniasis - cutaneous
Peromyscus_zarhynchus,0,Rodentia,
Petaurillus_emiliae,0,Rodentia,
Petaurillus_hosei,0,Rodentia,
Petaurillus_kinlochii,0,Rodentia,
Petaurista_alborufus,0,Rodentia,
Petaurista_elegans,0,Rodentia,
Petaurista_leucogenys,0,Rodentia,
Petaurista_magnificus,0,Rodentia,
Petaurista_nobilis,0,Rodentia,
Petaurista_petaurista,0,Rodentia,
Petaurista_philippensis,0,Rodentia,
Petaurista_xanthotis,0,Rodentia,
Petinomys_crinitus,0,Rodentia,
Petinomys_fuscocapillus,0,Rodentia,
Petinomys_genibarbis,0,Rodentia,
Petinomys_hageni,0,Rodentia,
Petinomys_lugens,0,Rodentia,
Petinomys_mindanensis,0,Rodentia,
Petinomys_sagitta,0,Rodentia,
Petinomys_setosus,0,Rodentia,
Petinomys_vordermanni,0,Rodentia,
Petromus_typicus,0,Rodentia,
Petromyscus_barbouri,0,Rodentia,
Petromyscus_collinus,0,Rodentia,
Petromyscus_monticularis,0,Rodentia,
Petromyscus_shortridgei,0,Rodentia,
Phaenomys_ferrugineus,0,Rodentia,
Phaiomys_leucurus,0,Rodentia,
Phenacomys_intermedius,0,Rodentia,
Phenacomys_ungava,0,Rodentia,
Phloeomys_cumingi,0,Rodentia,
Phloeomys_pallidus,0,Rodentia,
Phodopus_campbelli,1,Rodentia,Cryptosporidiosis
Phodopus_campbelli,1,Rodentia,Giardiasis
Phodopus_campbelli,1,Rodentia,Hymenolepis diminuta infection
Phodopus_campbelli,1,Rodentia,Hymenolepis nana infection
Phodopus_roborovskii,1,Rodentia,Cryptosporidiosis
Phodopus_roborovskii,1,Rodentia,Giardiasis
Phodopus_roborovskii,1,Rodentia,Hymenolepis diminuta infection
Phodopus_roborovskii,1,Rodentia,Hymenolepis nana infection
Phodopus_sungorus,1,Rodentia,Cryptosporidiosis
Phodopus_sungorus,1,Rodentia,Giardiasis
Phodopus_sungorus,1,Rodentia,Hymenolepis diminuta infection
Phodopus_sungorus,1,Rodentia,Hymenolepis nana infection
Phyllomys_blainvillii,0,Rodentia,
Phyllomys_brasiliensis,0,Rodentia,
Phyllomys_dasythrix,0,Rodentia,
Phyllomys_kerri,0,Rodentia,
Phyllomys_lamarum,0,Rodentia,
Phyllomys_lundi,0,Rodentia,
Phyllomys_mantiqueirensis,0,Rodentia,
Phyllomys_medius,0,Rodentia,
Phyllomys_nigrispinus,0,Rodentia,
Phyllomys_pattoni,0,Rodentia,
Phyllomys_thomasi,0,Rodentia,
Phyllomys_unicolor,0,Rodentia,
Phyllotis_amicus,0,Rodentia,
Phyllotis_andium,0,Rodentia,
Phyllotis_bonariensis,0,Rodentia,
Phyllotis_caprinus,0,Rodentia,
Phyllotis_darwini,1,Rodentia,Trypanosomiasis - American
Phyllotis_definitus,0,Rodentia,
Phyllotis_haggardi,0,Rodentia,
Phyllotis_limatus,0,Rodentia,
Phyllotis_magister,0,Rodentia,
Phyllotis_osgoodi,0,Rodentia,
Phyllotis_osilae,0,Rodentia,
Phyllotis_wolffsohni,0,Rodentia,
Phyllotis_xanthopygus,0,Rodentia,
Pipanacoctomys_aureus,0,Rodentia,
Pithecheir_melanurus,0,Rodentia,
Pithecheir_parvus,0,Rodentia,
Pithecheirops_otion,0,Rodentia,
Plagiodontia_aedium,0,Rodentia,
Plagiodontia_araeum,0,Rodentia,
Plagiodontia_ipnaeum,0,Rodentia,
Platacanthomys_lasiurus,0,Rodentia,
Podomys_floridanus,0,Rodentia,
Podoxymys_roraimae,0,Rodentia,
Pogonomelomys_bruijni,0,Rodentia,
Pogonomelomys_mayeri,0,Rodentia,
Pogonomys_championi,0,Rodentia,
Pogonomys_fergussoniensis,0,Rodentia,
Pogonomys_loriae,0,Rodentia,
Pogonomys_macrourus,0,Rodentia,
Pogonomys_sylvestris,0,Rodentia,
Praomys_daltoni,1,Rodentia,Lassa fever
Praomys_degraaffi,0,Rodentia,
Praomys_delectorum,0,Rodentia,
Praomys_derooi,0,Rodentia,
Praomys_hartwigi,0,Rodentia,
Praomys_jacksoni,0,Rodentia,
Praomys_lukolelae,0,Rodentia,
Praomys_minor,0,Rodentia,
Praomys_misonnei,0,Rodentia,
Praomys_morio,0,Rodentia,
Praomys_mutoni,0,Rodentia,
Praomys_obscurus,0,Rodentia,
Praomys_petteri,0,Rodentia,
Praomys_rostratus,1,Rodentia,Lassa fever
Praomys_tullbergi,0,Rodentia,
Praomys_verschureni,0,Rodentia,
Prionomys_batesi,0,Rodentia,
Proechimys_brevicauda,0,Rodentia,
Proechimys_canicollis,0,Rodentia,
Proechimys_chrysaeolus,0,Rodentia,
Proechimys_cuvieri,1,Rodentia,Leishmaniasis - cutaneous
Proechimys_decumanus,0,Rodentia,
Proechimys_echinothrix,0,Rodentia,
Proechimys_gardneri,0,Rodentia,
Proechimys_goeldii,1,Rodentia,Leishmaniasis - cutaneous
Proechimys_guairae,0,Rodentia,
Proechimys_guyannensis,1,Rodentia,Leishmaniasis - cutaneous
Proechimys_hoplomyoides,0,Rodentia,
Proechimys_kulinae,0,Rodentia,
Proechimys_longicaudatus,0,Rodentia,
Proechimys_magdalenae,0,Rodentia,
Proechimys_mincae,0,Rodentia,
Proechimys_oconnelli,0,Rodentia,
Proechimys_pattoni,0,Rodentia,
Proechimys_poliopus,0,Rodentia,
Proechimys_quadruplicatus,0,Rodentia,
Proechimys_roberti,0,Rodentia,
Proechimys_semispinosus,0,Rodentia,
Proechimys_simonsi,0,Rodentia,
Proechimys_steerei,0,Rodentia,
Proechimys_trinitatus,0,Rodentia,
Proechimys_urichi,0,Rodentia,
Proedromys_bedfordi,0,Rodentia,
Prometheomys_schaposchnikowi,0,Rodentia,
Prosciurillus_abstrusus,0,Rodentia,
Prosciurillus_leucomus,0,Rodentia,
Prosciurillus_murinus,0,Rodentia,
Prosciurillus_rosenbergii,0,Rodentia,
Prosciurillus_weberi,0,Rodentia,
Protochromys_fellowsi,0,Rodentia,
Protoxerus_aubinnii,0,Rodentia,
Protoxerus_stangeri,0,Rodentia,
Psammomys_obesus,1,Rodentia,Leishmaniasis - cutaneous
Psammomys_vexillaris,1,Rodentia,Leishmaniasis - cutaneous
Pseudohydromys_ellermani,0,Rodentia,
Pseudohydromys_fuscus,0,Rodentia,
Pseudohydromys_murinus,0,Rodentia,
Pseudohydromys_occidentalis,0,Rodentia,
Pseudomys_albocinereus,0,Rodentia,
Pseudomys_apodemoides,0,Rodentia,
Pseudomys_australis,0,Rodentia,
Pseudomys_bolami,0,Rodentia,
Pseudomys_calabyi,0,Rodentia,
Pseudomys_chapmani,0,Rodentia,
Pseudomys_delicatulus,0,Rodentia,
Pseudomys_desertor,0,Rodentia,
Pseudomys_fieldi,0,Rodentia,
Pseudomys_fumeus,0,Rodentia,
Pseudomys_glaucus,0,Rodentia,
Pseudomys_gouldii,0,Rodentia,
Pseudomys_gracilicaudatus,0,Rodentia,
Pseudomys_hermannsburgensis,0,Rodentia,
Pseudomys_higginsi,0,Rodentia,
Pseudomys_johnsoni,0,Rodentia,
Pseudomys_laborifex,0,Rodentia,
Pseudomys_nanus,0,Rodentia,
Pseudomys_novaehollandiae,0,Rodentia,
Pseudomys_occidentalis,0,Rodentia,
Pseudomys_oralis,0,Rodentia,
Pseudomys_patrius,0,Rodentia,
Pseudomys_pilligaensis,0,Rodentia,
Pseudomys_shortridgei,0,Rodentia,
Pseudoryzomys_simplex,0,Rodentia,
Pteromys_momonga,0,Rodentia,
Pteromys_volans,1,Rodentia,Echinococcosis - multilocular
Pteromyscus_pulverulentus,0,Rodentia,
Punomys_kofordi,0,Rodentia,
Punomys_lemminus,0,Rodentia,
Pygeretmus_platyurus,0,Rodentia,
Pygeretmus_pumilio,0,Rodentia,
Pygeretmus_shitkovi,0,Rodentia,
Quemisia_gravis,0,Rodentia,
Rattus_adustus,0,Rodentia,
Rattus_andamanensis,0,Rodentia,
Rattus_annandalei,0,Rodentia,
Rattus_arfakiensis,0,Rodentia,
Rattus_argentiventer,1,Rodentia,Leptospirosis
Rattus_argentiventer,1,Rodentia,Hantavirus infection - Old World
Rattus_argentiventer,1,Rodentia,Typhus - endemic
Rattus_argentiventer,1,Rodentia,Typhus - scrub
Rattus_arrogans,0,Rodentia,
Rattus_baluensis,0,Rodentia,
Rattus_blangorum,0,Rodentia,
Rattus_bontanus,0,Rodentia,
Rattus_burrus,0,Rodentia,
Rattus_colletti,0,Rodentia,
Rattus_elaphinus,0,Rodentia,
Rattus_enganus,0,Rodentia,
Rattus_everetti,0,Rodentia,
Rattus_exulans,1,Rodentia,Leptospirosis
Rattus_exulans,1,Rodentia,Spotted fevers - Old World
Rattus_exulans,1,Rodentia,Angiostrongyliasis
Rattus_exulans,1,Rodentia,Hantavirus infection - Old World
Rattus_exulans,1,Rodentia,Typhus - endemic
Rattus_exulans,1,Rodentia,Typhus - scrub
Rattus_exulans,1,Rodentia,Plague
Rattus_exulans,1,Rodentia,Japanese spotted fever
Rattus_feliceus,0,Rodentia,
Rattus_fuscipes,1,Rodentia,Fascioliasis
Rattus_giluwensis,0,Rodentia,
Rattus_hainaldi,0,Rodentia,
Rattus_hoffmanni,1,Rodentia,Leishmaniasis - cutaneous
Rattus_hoogerwerfi,0,Rodentia,
Rattus_jobiensis,0,Rodentia,
Rattus_koopmani,0,Rodentia,
Rattus_korinchi,0,Rodentia,
Rattus_leucopus,0,Rodentia,
Rattus_losea,1,Rodentia,Anaplasmosis
Rattus_losea,1,Rodentia,Hepatitis E
Rattus_losea,1,Rodentia,Bartonellosis - other systemic
Rattus_losea,1,Rodentia,Hantavirus infection - Old World
Rattus_losea,1,Rodentia,Lyme disease
Rattus_losea,1,Rodentia,Typhus - endemic
Rattus_losea,1,Rodentia,Typhus - scrub
Rattus_lugens,0,Rodentia,
Rattus_lutreolus,0,Rodentia,
Rattus_macleari,0,Rodentia,
Rattus_marmosurus,0,Rodentia,
Rattus_mindorensis,0,Rodentia,
Rattus_mollicomulus,0,Rodentia,
Rattus_montanus,0,Rodentia,
Rattus_mordax,0,Rodentia,
Rattus_morotaiensis,0,Rodentia,
Rattus_nativitatis,0,Rodentia,
Rattus_niobe,0,Rodentia,
Rattus_nitidus,1,Rodentia,Hantavirus infection - Old World
Rattus_norvegicus,1,Rodentia,Trypanosomiasis - American
Rattus_norvegicus,1,Rodentia,Toxoplasmosis
Rattus_norvegicus,1,Rodentia,Spotted fevers - Old World
Rattus_norvegicus,1,Rodentia,Brucellosis
Rattus_norvegicus,1,Rodentia,Cryptosporidiosis
Rattus_norvegicus,1,Rodentia,Hantavirus pulmonary syndrome
Rattus_norvegicus,1,Rodentia,Hepatitis E
Rattus_norvegicus,1,Rodentia,Vaccinia and cowpox
Rattus_norvegicus,1,Rodentia,Leishmaniasis - visceral
Rattus_norvegicus,1,Rodentia,Leishmaniasis - cutaneous
Rattus_norvegicus,1,Rodentia,Capillariasis - extraintestinal
Rattus_norvegicus,1,Rodentia,Echinostomiasis
Rattus_norvegicus,1,Rodentia,Hymenolepis diminuta infection
Rattus_norvegicus,1,Rodentia,Hymenolepis nana infection
Rattus_norvegicus,1,Rodentia,Lymphocytic choriomeningitis
Rattus_norvegicus,1,Rodentia,Tick-borne encephalitis
Rattus_norvegicus,1,Rodentia,Typhus - endemic
Rattus_norvegicus,1,Rodentia,Influenza
Rattus_norvegicus,1,Rodentia,Schistosomiasis - mansoni
Rattus_norvegicus,1,Rodentia,Q-fever
Rattus_norvegicus,1,Rodentia,Tularemia
Rattus_norvegicus,1,Rodentia,Salmonellosis
Rattus_norvegicus,1,Rodentia,Trichinosis
Rattus_norvegicus,1,Rodentia,Plague
Rattus_norvegicus,1,Rodentia,Dioctophyma renale infection
Rattus_norvegicus,1,Rodentia,Japanese spotted fever
Rattus_norvegicus,1,Rodentia,Rickettsialpox
Rattus_norvegicus,1,Rodentia,Taeniasis
Rattus_norvegicus,1,Rodentia,Bartonellosis - other systemic
Rattus_norvegicus,1,Rodentia,Fascioliasis
Rattus_norvegicus,1,Rodentia,Angiostrongyliasis
Rattus_norvegicus,1,Rodentia,Hantavirus infection - Old World
Rattus_norvegicus,1,Rodentia,Leptospirosis
Rattus_norvegicus,1,Rodentia,Lyme disease
Rattus_norvegicus,1,Rodentia,Typhus - scrub
Rattus_norvegicus,1,Rodentia,Bartonellosis - cat borne
Rattus_norvegicus,1,Rodentia,Angiostrongyliasis - abdominal
Rattus_novaeguineae,0,Rodentia,
Rattus_omichlodes,0,Rodentia,
Rattus_osgoodi,0,Rodentia,
Rattus_palmarum,0,Rodentia,
Rattus_pelurus,0,Rodentia,
Rattus_pococki,0,Rodentia,
Rattus_praetor,0,Rodentia,
Rattus_pyctoris,0,Rodentia,
Rattus_ranjiniae,0,Rodentia,
Rattus_rattus,1,Rodentia,Trypanosomiasis - American
Rattus_rattus,1,Rodentia,Toxoplasmosis
Rattus_rattus,1,Rodentia,Fascioliasis
Rattus_rattus,1,Rodentia,Spotted fevers - Old World
Rattus_rattus,1,Rodentia,Brucellosis
Rattus_rattus,1,Rodentia,Cryptosporidiosis
Rattus_rattus,1,Rodentia,Hantavirus pulmonary syndrome
Rattus_rattus,1,Rodentia,Anaplasmosis
Rattus_rattus,1,Rodentia,Giardiasis
Rattus_rattus,1,Rodentia,Hepatitis E
Rattus_rattus,1,Rodentia,Vaccinia and cowpox
Rattus_rattus,1,Rodentia,Leishmaniasis - visceral
Rattus_rattus,1,Rodentia,Leishmaniasis - cutaneous
Rattus_rattus,1,Rodentia,Capillariasis - extraintestinal
Rattus_rattus,1,Rodentia,Leishmaniasis - mucocutaneous
Rattus_rattus,1,Rodentia,Babesiosis
Rattus_rattus,1,Rodentia,Echinostomiasis
Rattus_rattus,1,Rodentia,Hymenolepis diminuta infection
Rattus_rattus,1,Rodentia,Hymenolepis nana infection
Rattus_rattus,1,Rodentia,Lyme disease
Rattus_rattus,1,Rodentia,Lymphocytic choriomeningitis
Rattus_rattus,1,Rodentia,North Asian tick typhus
Rattus_rattus,1,Rodentia,Tick-borne encephalitis
Rattus_rattus,1,Rodentia,Typhus - endemic
Rattus_rattus,1,Rodentia,Influenza
Rattus_rattus,1,Rodentia,Schistosomiasis - mansoni
Rattus_rattus,1,Rodentia,Rickettsia felis infection
Rattus_rattus,1,Rodentia,Q-fever
Rattus_rattus,1,Rodentia,Schistosomiasis - japonicum
Rattus_rattus,1,Rodentia,Tularemia
Rattus_rattus,1,Rodentia,Rift Valley fever
Rattus_rattus,1,Rodentia,Salmonellosis
Rattus_rattus,1,Rodentia,Moniliformis and Macracanthorhynchus
Rattus_rattus,1,Rodentia,Trichinosis
Rattus_rattus,1,Rodentia,Plague
Rattus_rattus,1,Rodentia,Rocky Mountain spotted fever
Rattus_rattus,1,Rodentia,Dioctophyma renale infection
Rattus_rattus,1,Rodentia,Kyasanur Forest disease
Rattus_rattus,1,Rodentia,Japanese spotted fever
Rattus_rattus,1,Rodentia,Rickettsialpox
Rattus_rattus,1,Rodentia,Taeniasis
Rattus_rattus,1,Rodentia,Bartonellosis - other systemic
Rattus_rattus,1,Rodentia,Angiostrongyliasis
Rattus_rattus,1,Rodentia,Hantavirus infection - Old World
Rattus_rattus,1,Rodentia,Leptospirosis
Rattus_rattus,1,Rodentia,Typhus - scrub
Rattus_rattus,1,Rodentia,Bartonellosis - cat borne
Rattus_rattus,1,Rodentia,Angiostrongyliasis - abdominal
Rattus_richardsoni,0,Rodentia,
Rattus_salocco,0,Rodentia,
Rattus_sanila,0,Rodentia,
Rattus_satarae,0,Rodentia,
Rattus_simalurensis,0,Rodentia,
Rattus_sordidus,0,Rodentia,
Rattus_steini,0,Rodentia,
Rattus_stoicus,0,Rodentia,
Rattus_tanezumi,1,Rodentia,Leptospirosis
Rattus_tanezumi,1,Rodentia,Cryptosporidiosis
Rattus_tanezumi,1,Rodentia,Hantavirus infection - Old World
Rattus_tawitawiensis,0,Rodentia,
Rattus_timorensis,0,Rodentia,
Rattus_tiomanicus,1,Rodentia,Spotted fevers - Old World
Rattus_tiomanicus,1,Rodentia,Angiostrongyliasis
Rattus_tiomanicus,1,Rodentia,Leptospirosis
Rattus_tiomanicus,1,Rodentia,Hymenolepis diminuta infection
Rattus_tiomanicus,1,Rodentia,Hymenolepis nana infection
Rattus_tiomanicus,1,Rodentia,Japanese spotted fever
Rattus_tunneyi,0,Rodentia,
Rattus_vandeuseni,0,Rodentia,
Rattus_verecundus,0,Rodentia,
Rattus_villosissimus,0,Rodentia,
Rattus_xanthurus,0,Rodentia,
Ratufa_affinis,0,Rodentia,
Ratufa_bicolor,0,Rodentia,
Ratufa_indica,0,Rodentia,
Ratufa_macroura,0,Rodentia,
Reithrodon_auritus,0,Rodentia,
Reithrodon_typicus,0,Rodentia,
Reithrodontomys_brevirostris,0,Rodentia,
Reithrodontomys_burti,0,Rodentia,
Reithrodontomys_chrysopsis,0,Rodentia,
Reithrodontomys_creper,1,Rodentia,Hantavirus pulmonary syndrome
Reithrodontomys_darienensis,0,Rodentia,
Reithrodontomys_fulvescens,0,Rodentia,
Reithrodontomys_gracilis,0,Rodentia,
Reithrodontomys_hirsutus,0,Rodentia,
Reithrodontomys_humulis,0,Rodentia,
Reithrodontomys_megalotis,1,Rodentia,Hantavirus pulmonary syndrome
Reithrodontomys_megalotis,1,Rodentia,Whitewater Arroyo virus infection
Reithrodontomys_mexicanus,1,Rodentia,Hantavirus pulmonary syndrome
Reithrodontomys_microdon,0,Rodentia,
Reithrodontomys_montanus,0,Rodentia,
Reithrodontomys_paradoxus,0,Rodentia,
Reithrodontomys_raviventris,0,Rodentia,
Reithrodontomys_rodriguezi,0,Rodentia,
Reithrodontomys_spectabilis,0,Rodentia,
Reithrodontomys_sumichrasti,1,Rodentia,Hantavirus pulmonary syndrome
Reithrodontomys_tenuirostris,0,Rodentia,
Reithrodontomys_zacatecae,0,Rodentia,
Rhabdomys_dilectus,0,Rodentia,
Rhabdomys_pumilio,1,Rodentia,Plague
Rhagamys_orthodon,0,Rodentia,
Rhagomys_longilingua,0,Rodentia,
Rhagomys_rufescens,0,Rodentia,
Rheithrosciurus_macrotis,0,Rodentia,
Rheomys_mexicanus,0,Rodentia,
Rheomys_raptor,0,Rodentia,
Rheomys_thomasi,0,Rodentia,
Rheomys_underwoodi,0,Rodentia,
Rhinosciurus_laticaudatus,0,Rodentia,
Rhipidomys_austrinus,0,Rodentia,
Rhipidomys_caucensis,0,Rodentia,
Rhipidomys_couesi,0,Rodentia,
Rhipidomys_emiliae,0,Rodentia,
Rhipidomys_fulviventer,0,Rodentia,
Rhipidomys_gardneri,0,Rodentia,
Rhipidomys_latimanus,0,Rodentia,
Rhipidomys_leucodactylus,1,Rodentia,Leishmaniasis - cutaneous
Rhipidomys_leucodactylus,1,Rodentia,Leishmaniasis - mucocutaneous
Rhipidomys_macconnelli,0,Rodentia,
Rhipidomys_macrurus,0,Rodentia,
Rhipidomys_mastacalis,0,Rodentia,
Rhipidomys_modicus,0,Rodentia,
Rhipidomys_nitela,0,Rodentia,
Rhipidomys_ochrogaster,0,Rodentia,
Rhipidomys_venezuelae,0,Rodentia,
Rhipidomys_venustus,0,Rodentia,
Rhipidomys_wetzeli,0,Rodentia,
Rhizomys_pruinosus,1,Rodentia,Penicilliosis
Rhizomys_sinensis,1,Rodentia,Penicilliosis
Rhizomys_sumatrensis,1,Rodentia,Penicilliosis
Rhizoplagiodontia_lemkei,0,Rodentia,
Rhombomys_opimus,1,Rodentia,Echinococcosis - unilocular
Rhombomys_opimus,1,Rodentia,Leishmaniasis - cutaneous
Rhombomys_opimus,1,Rodentia,Plague
Rhynchomys_isarogensis,0,Rodentia,
Rhynchomys_soricoides,0,Rodentia,
Rubrisciurus_rubriventer,0,Rodentia,
Saccostomus_campestris,0,Rodentia,
Saccostomus_mearnsi,0,Rodentia,
Salinoctomys_loschalchalerosorum,0,Rodentia,
Salinomys_delicatus,0,Rodentia,
Salpingotulus_michaelis,0,Rodentia,
Salpingotus_crassicauda,0,Rodentia,
Salpingotus_heptneri,0,Rodentia,
Salpingotus_kozlovi,0,Rodentia,
Salpingotus_pallidus,0,Rodentia,
Salpingotus_thomasi,0,Rodentia,
Scapteromys_aquaticus,0,Rodentia,
Scapteromys_tumidus,0,Rodentia,
Sciurillus_pusillus,0,Rodentia,
Sciurotamias_davidianus,0,Rodentia,
Sciurotamias_forresti,0,Rodentia,
Sciurus_aberti,0,Rodentia,
Sciurus_aestuans,0,Rodentia,
Sciurus_alleni,0,Rodentia,
Sciurus_anomalus,0,Rodentia,
Sciurus_arizonensis,0,Rodentia,
Sciurus_aureogaster,0,Rodentia,
Sciurus_carolinensis,1,Rodentia,Anaplasmosis
Sciurus_carolinensis,1,Rodentia,Lyme disease
Sciurus_carolinensis,1,Rodentia,Lymphocytic choriomeningitis
Sciurus_carolinensis,1,Rodentia,West Nile fever
Sciurus_carolinensis,1,Rodentia,California encephalitis group
Sciurus_colliaei,0,Rodentia,
Sciurus_deppei,0,Rodentia,
Sciurus_flammifer,0,Rodentia,
Sciurus_gilvigularis,0,Rodentia,
Sciurus_granatensis,0,Rodentia,
Sciurus_griseus,1,Rodentia,Anaplasmosis
Sciurus_griseus,1,Rodentia,Lyme disease
Sciurus_griseus,1,Rodentia,West Nile fever
Sciurus_ignitus,0,Rodentia,
Sciurus_igniventris,0,Rodentia,
Sciurus_lis,0,Rodentia,
Sciurus_nayaritensis,0,Rodentia,
Sciurus_niger,1,Rodentia,Leptospirosis
Sciurus_niger,1,Rodentia,West Nile fever
Sciurus_oculatus,0,Rodentia,
Sciurus_pucheranii,0,Rodentia,
Sciurus_pyrrhinus,0,Rodentia,
Sciurus_richmondi,0,Rodentia,
Sciurus_sanborni,0,Rodentia,
Sciurus_spadiceus,0,Rodentia,
Sciurus_stramineus,0,Rodentia,
Sciurus_variegatoides,1,Rodentia,Borna virus encephalitis
Sciurus_vulgaris,1,Rodentia,Leishmaniasis - cutaneous
Sciurus_vulgaris,1,Rodentia,Lyme disease
Sciurus_vulgaris,1,Rodentia,Lymphocytic choriomeningitis
Sciurus_yucatanensis,0,Rodentia,
Scolomys_melanops,0,Rodentia,
Scolomys_ucayalensis,0,Rodentia,
Scotinomys_teguina,0,Rodentia,
Scotinomys_xerampelinus,0,Rodentia,
Sekeetamys_calurus,0,Rodentia,
Selevinia_betpakdalaensis,0,Rodentia,
Sicista_armenica,0,Rodentia,
Sicista_betulina,0,Rodentia,
Sicista_caucasica,0,Rodentia,
Sicista_caudata,0,Rodentia,
Sicista_concolor,0,Rodentia,
Sicista_kazbegica,0,Rodentia,
Sicista_kluchorica,0,Rodentia,
Sicista_napaea,0,Rodentia,
Sicista_pseudonapaea,0,Rodentia,
Sicista_severtzovi,0,Rodentia,
Sicista_strandi,0,Rodentia,
Sicista_subtilis,0,Rodentia,
Sicista_tianshanica,0,Rodentia,
Sigmodon_alleni,0,Rodentia,
Sigmodon_alstoni,1,Rodentia,Hantavirus pulmonary syndrome
Sigmodon_alstoni,1,Rodentia,Venezuelan hemorrhagic fever
Sigmodon_arizonae,0,Rodentia,
Sigmodon_fulviventer,0,Rodentia,
Sigmodon_hirsutus,0,Rodentia,
Sigmodon_hispidus,1,Rodentia,Toxoplasmosis
Sigmodon_hispidus,1,Rodentia,Angiostrongyliasis
Sigmodon_hispidus,1,Rodentia,Trypanosomiasis - American
Sigmodon_hispidus,1,Rodentia,Hantavirus pulmonary syndrome
Sigmodon_hispidus,1,Rodentia,Eastern equine encephalitis
Sigmodon_hispidus,1,Rodentia,Leishmaniasis - cutaneous
Sigmodon_hispidus,1,Rodentia,Leishmaniasis - mucocutaneous
Sigmodon_hispidus,1,Rodentia,Lyme disease
Sigmodon_hispidus,1,Rodentia,Venezuelan equine encephalitis
Sigmodon_hispidus,1,Rodentia,Angiostrongyliasis - abdominal
Sigmodon_inopinatus,0,Rodentia,
Sigmodon_leucotis,0,Rodentia,
Sigmodon_mascotensis,0,Rodentia,
Sigmodon_ochrognathus,0,Rodentia,
Sigmodon_peruanus,0,Rodentia,
Sigmodon_planifrons,0,Rodentia,
Sigmodon_toltecus,0,Rodentia,
Sigmodon_zanjonensis,0,Rodentia,
Sigmodontomys_alfari,0,Rodentia,
Sigmodontomys_aphrastus,0,Rodentia,
Solomys_ponceleti,0,Rodentia,
Solomys_salamonis,0,Rodentia,
Solomys_salebrosus,0,Rodentia,
Solomys_sapientis,0,Rodentia,
Solomys_spriggsarum,0,Rodentia,
Sommeromys_macrorhinos,0,Rodentia,
Spalacopus_cyanus,0,Rodentia,
Spalax_arenarius,0,Rodentia,
Spalax_carmeli,0,Rodentia,
Spalax_ehrenbergi,0,Rodentia,
Spalax_galili,0,Rodentia,
Spalax_giganteus,0,Rodentia,
Spalax_golani,0,Rodentia,
Spalax_graecus,0,Rodentia,
Spalax_judaei,0,Rodentia,
Spalax_leucodon,0,Rodentia,
Spalax_microphthalmus,0,Rodentia,
Spalax_nehringi,0,Rodentia,
Spalax_uralensis,0,Rodentia,
Spalax_zemni,0,Rodentia,
Spelaeomys_florensis,0,Rodentia,
Spermophilopsis_leptodactylus,0,Rodentia,
Spermophilus_adocetus,0,Rodentia,
Spermophilus_alashanicus,1,Rodentia,Echinococcosis - unilocular
Spermophilus_annulatus,0,Rodentia,
Spermophilus_armatus,0,Rodentia,
Spermophilus_atricapillus,0,Rodentia,
Spermophilus_beecheyi,1,Rodentia,Bartonellosis - other systemic
Spermophilus_beecheyi,1,Rodentia,Cryptosporidiosis
Spermophilus_beldingi,0,Rodentia,
Spermophilus_brevicauda,0,Rodentia,
Spermophilus_brunneus,0,Rodentia,
Spermophilus_canus,0,Rodentia,
Spermophilus_citellus,0,Rodentia,
Spermophilus_columbianus,0,Rodentia,
Spermophilus_dauricus,1,Rodentia,Echinococcosis - unilocular
Spermophilus_elegans,0,Rodentia,
